train/learning_rate,train/actor_loss,time/fps,rollout/ep_len_mean,time/total_timesteps,train/ent_coef,train/n_updates,rollout/ep_rew_mean,train/critic_loss,train/ent_coef_loss,time/time_elapsed,time/episodes
0.0003,-1.4419955015182495,9,292.08,231048,0.0015875909011811018,230947,8.652073390000002,0.0014498747186735272,2.416808843612671,23329,804
0.0003,-1.5263164043426514,9,293.41,232253,0.0016132909804582596,232152,8.662542550000001,0.006923540495336056,1.2930285930633545,23441,808
0.0003,-1.600935935974121,9,287.56,233317,0.0015849677147343755,233216,8.481853110000001,0.016097771003842354,0.8412843942642212,23540,812
0.0003,-1.48667311668396,9,285.79,234492,0.0015987574588507414,234391,8.468188,0.013223884627223015,-1.6599762439727783,23649,816
0.0003,-1.5153870582580566,9,281.91,235716,0.0015369793400168419,235615,8.412594200000001,0.019571397453546524,-1.000126838684082,23763,820
0.0003,-1.4483200311660767,9,283.5,236890,0.0014577037654817104,236789,8.52731854,0.005983477924019098,0.832385241985321,23873,824
0.0003,-1.495957851409912,9,278.63,237783,0.0014202336315065622,237682,8.35921392,0.010574247688055038,3.4679481983184814,23957,828
0.0003,-1.514257550239563,9,281.73,239027,0.0016342923045158386,238926,8.52181794,0.007673629559576511,0.5922654867172241,24072,832
0.0003,-1.5033037662506104,9,281.13,240176,0.0015037768753245473,240075,8.47783918,0.013078846968710423,0.32991400361061096,24179,836
0.0003,-1.4830551147460938,9,287.18,241677,0.001598313101567328,241576,8.69237097,0.002650658832862973,0.984374463558197,24318,840
0.0003,-1.520098090171814,9,287.22,242805,0.001509205438196659,242704,8.71970527,0.013389910571277142,0.30881571769714355,24423,844
0.0003,-1.5457463264465332,9,288.76,244090,0.0016630798345431685,243989,8.76512808,0.01123993843793869,-1.1151056289672852,24542,848
0.0003,-1.5422555208206177,9,286.73,244970,0.0017350012203678489,244869,8.66941035,0.01965397410094738,-2.8062491416931152,24624,852
0.0003,-1.6004869937896729,9,289.25,246352,0.0016285202000290155,246251,8.724879220000002,0.008027156814932823,-2.081392288208008,24752,856
0.0003,-1.5227608680725098,9,289.92,247365,0.0016011324478313327,247264,8.71413863,0.0033851643092930317,-1.8318469524383545,24846,860
0.0003,-1.5120166540145874,9,289.96,248699,0.001622088486328721,248598,8.695399899999998,0.008012179285287857,-2.0578012466430664,24970,864
0.0003,-1.5123887062072754,9,290.07,249833,0.001553744776174426,249732,8.748439799999998,0.00538505706936121,-1.3635239601135254,25075,868
0.0003,-1.513868808746338,9,289.54,250982,0.0014386498369276524,250881,8.73268162,0.0032639778219163418,1.2208822965621948,25181,872
0.0003,-1.426702618598938,9,288.94,252193,0.0015233446611091495,252092,8.65096893,0.015765216201543808,3.112215518951416,25293,876
0.0003,-1.5319311618804932,9,289.53,253226,0.001533404109068215,253125,8.667092299999998,0.005903955083340406,-3.6224136352539062,25388,880
0.0003,-1.4854127168655396,9,292.81,254692,0.0016263015568256378,254591,8.77794303,0.0044209882616996765,-0.09353426098823547,25523,884
0.0003,-1.4642748832702637,9,291.09,255627,0.0015376463998109102,255526,8.719760219999998,0.005752112250775099,-1.47774338722229,25610,888
0.0003,-1.5375005006790161,9,287.43,256566,0.0015717045171186328,256465,8.58552297,0.010877689346671104,3.1343960762023926,25697,892
0.0003,-1.536660075187683,9,286.36,257705,0.0015838926192373037,257604,8.532743020000002,0.0028615137562155724,-0.09377902746200562,25802,896
0.0003,-1.4716968536376953,9,290.04,258974,0.0015184740768745542,258873,8.651150150000001,0.009688910096883774,2.025012254714966,25921,900
0.0003,-1.4617741107940674,9,289.42,259990,0.00161122833378613,259889,8.609043,0.015612412244081497,-0.1511019766330719,26015,904
0.0003,-1.5578484535217285,9,290.17,261270,0.0015707343118265271,261169,8.672914150000002,0.008337828330695629,-0.8520081043243408,26135,908
0.0003,-1.4363036155700684,9,289.12,262229,0.0015503618633374572,262128,8.61218715,0.008280672132968903,-0.3261847198009491,26224,912
0.0003,-1.4885166883468628,10,289.0,263392,0.0015240174252539873,263291,8.573417119999998,0.006493672728538513,-1.23477303981781,26332,916
0.0003,-1.4372118711471558,10,287.88,264504,0.0015261882217600942,264403,8.49420253,0.0037075462751090527,0.7738065719604492,26430,920
0.0003,-1.4653258323669434,10,286.86,265576,0.001554329413920641,265475,8.414601,0.009389381855726242,1.4691845178604126,26519,924
0.0003,-1.516944408416748,10,287.51,266534,0.0014828185085207224,266433,8.44016549,0.0044943117536604404,-2.034139394760132,26599,928
0.0003,-1.5539871454238892,10,284.89,267516,0.001401777844876051,267415,8.331614319999998,0.006276950240135193,-0.5310035943984985,26681,932
0.0003,-1.3871657848358154,10,282.76,268452,0.001489246846176684,268351,8.27806954,0.00943445973098278,-0.4309309422969818,26767,936
0.0003,-1.5090916156768799,10,275.71,269248,0.0014310410479083657,269147,8.03727761,0.019432689994573593,-1.039425015449524,26841,940
0.0003,-1.6184319257736206,10,274.23,270228,0.001432666671462357,270127,7.953405070000001,0.00405797827988863,0.5594338178634644,26933,944
0.0003,-1.56917142868042,10,274.26,271516,0.0015038823476061225,271415,7.953282789999999,0.004824149422347546,1.6189913749694824,27052,948
0.0003,-1.4466131925582886,10,276.22,272592,0.0014531039632856846,272491,8.03716701,0.010778548195958138,0.8115050792694092,27151,952
0.0003,-1.5435489416122437,10,275.22,273874,0.0013603687984868884,273773,7.997653499999999,0.009207397699356079,-0.07270261645317078,27270,956
0.0003,-1.5293947458267212,10,275.68,274933,0.0012962340842932463,274832,7.9540998,0.0046390872448682785,-0.6018012762069702,27369,960
0.0003,-1.3967894315719604,10,270.93,275792,0.0014241791795939207,275691,7.78185544,0.019201677292585373,-0.220686674118042,27450,964
0.0003,-1.502179741859436,10,273.17,277150,0.0014854730106890202,277049,7.840636189999998,0.014040563255548477,2.4549593925476074,27575,968
0.0003,-1.5436619520187378,10,276.59,278641,0.001615607412531972,278540,7.94569083,0.0028117613401263952,-1.814423680305481,27713,972
0.0003,-1.4891005754470825,10,277.29,279922,0.0016750688664615154,279821,8.036338839999999,0.013670818880200386,-0.161997452378273,27832,976
0.0003,-1.4689899682998657,10,279.05,281131,0.0015476297121495008,281030,8.06214804,0.019795238971710205,1.540459156036377,27945,980
0.0003,-1.473864197731018,10,276.55,282347,0.0015529522206634283,282246,7.9569518100000005,0.016320060938596725,0.7097656726837158,28057,984
0.0003,-1.6180669069290161,10,277.66,283393,0.0015074354596436024,283292,7.9682473499999995,0.02230082079768181,-5.010944366455078,28155,988
0.0003,-1.5712639093399048,10,279.5,284516,0.001539371907711029,284415,8.01857606,0.004795121494680643,-2.90460467338562,28261,992
0.0003,-1.5418217182159424,10,278.63,285568,0.0014387685805559158,285467,7.977123369999999,0.01829949952661991,-2.046581506729126,28360,996
0.0003,-1.5391826629638672,10,276.6,286634,0.001506956061348319,286533,7.92666839,0.009342852979898453,1.6917469501495361,28460,1000
0.0003,-1.5660958290100098,10,278.65,287855,0.0014615205582231283,287754,8.008158569999999,0.007522236555814743,-1.4237340688705444,28574,1004
0.0003,-1.4043868780136108,10,279.96,289266,0.0014091396005824208,289165,8.042815240000001,0.010584388859570026,1.8193854093551636,28706,1008
0.0003,-1.6110942363739014,10,281.72,290401,0.0013179269153624773,290300,8.07728649,0.0027969409711658955,-3.0134599208831787,28811,1012
0.0003,-1.6020660400390625,10,283.0,291692,0.0013188868761062622,291591,8.14019449,0.004625406116247177,-1.9863524436950684,28929,1016
0.0003,-1.552864909172058,10,287.44,293248,0.0014466246357187629,293147,8.28875365,0.006914661731570959,-2.4405059814453125,29073,1020
0.0003,-1.506271481513977,10,287.87,294363,0.0013878083555027843,294262,8.302625979999998,0.0017224078765138984,1.152955174446106,29177,1024
0.0003,-1.5395692586898804,10,287.92,295326,0.0012141369516029954,295225,8.30479576,0.009379001334309578,-0.5645052790641785,29267,1028
0.0003,-1.5282132625579834,10,287.4,296256,0.0013673430075868964,296155,8.304584479999999,0.011823045089840889,-1.665125846862793,29354,1032
0.0003,-1.4718786478042603,10,288.0,297252,0.0012526449281722307,297151,8.34585751,0.01072755642235279,1.5415724515914917,29447,1036
0.0003,-1.454618215560913,10,292.79,298527,0.001414318336173892,298426,8.432770219999998,0.010967805050313473,0.6592922806739807,29564,1040
0.0003,-1.5969372987747192,10,292.72,299500,0.0014712607953697443,299399,8.44410469,0.022856801748275757,2.58329701423645,29655,1044
0.0003,-1.5118348598480225,10,290.86,300602,0.001465262146666646,300501,8.37552455,0.0026336777955293655,-1.0735007524490356,29753,1048
0.0003,-1.4829881191253662,10,290.86,301678,0.0014114805962890387,301577,8.38566362,0.013726592063903809,1.8066532611846924,29838,1052
0.0003,-1.4239742755889893,10,288.28,302702,0.00137099449057132,302601,8.3365834,0.0029679301660507917,-1.416783332824707,29932,1056
